id,text,LN1,LN2,LN3,LN4,LN5,LN6,LN7,LN8,LN9,LN10,LN11,LN12,LN13,LN14,LN15,LN16,LN17,LN18,LN19,LN20,LN21
12563,借款利率为固定年利率5.04%，在借款期限内，该利率保持不变；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12564,结息方式为按月结息，结息日固定为每月的第20日；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12565,借款逾期的罚息利率为贷款利率上浮50%；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12566,如河田公司违约，建设银行有权要求河田公司立即偿还本合同项下所有到期及未到期债务的本金、利息和费用；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12567,如未按照本合同约定的结息日付息，则自次日起计收复利；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12568,借款逾期的，对河田公司未按时还清的借款本金和利息（包括被建设银行宣布全部或部分提前到期的借款本金和利息），自逾期之日起至本息全部清偿之日止按罚息利率和本合同约定的结息方式计收利息和复利。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12569,合同签订后，建设银行于2014年3月6日向河田公司发放贷款2900万元。,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12570,2015年4月28日，建设银行与原告签订《债权收购协议》，将其对河田公司上述债权及相关的权利、权益、利益、收益转让给原告。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12571,2015年5月14日，建设银行与原告在《浙江法制报》刊登了《资产转让通知暨与受让方债权催收联合公告》，向被告公告通知了债权转让的事实，并要求被告履行还款义务。,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12572,河田公司尚欠借款本金2900万元、借款期内利息190820元、期内利息复利471.27元及逾期利息未还。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12573,被告河田公司、朱爱武、陈云烽、高邦公司未作答辩。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12574,原告围绕诉讼请求依法提交了证据，被告河田公司、朱爱武、陈云烽、高邦公司未到庭参加诉讼，视为放弃举证与质证的权利。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12575,对原告提供的《最高额抵押合同》、房屋权属证书、他项权证、《最高额保证合同》、《人民币流动资金贷款合同》、借款借据、《债权收购协议》、《资产转让通知暨与受让方债权催收联合公告》及当事人的身份信息等证据，本院确认其符合证据的真实性、关联性与合法性，能形成证据链证明原告主张的待证事实。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12576,本院查明的事实与原告诉称的事实一致。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12577,另查明，三份保证合同均约定无论债权人对主合同项下的债权是否拥有其他担保(包括但不限于保证、抵押、质押、保函、备用信用证等担保方式)，不论上述其他担保何时成立、是否有效、债权人是否向其他担保人提出权利主张，也不论是否有第三方同意承担主合同项下的全部或部分债务，也不论其他担保是否由债务人自己提提供，担保人在保证合同项下的保证责任均不因此减免，债权人均可直接要求担保人依照担保合同约定在其保证范围内承担保证责任，保证人将不提出任何异议。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12578,本院认为，涉案《最高额抵押合同》、《最高额保证合同》、《人民币流动资金贷款合同》均系当事人的真实意思表示，不存在合同法规定的合同无效情形，合同依法成立并生效，对当事人具有法律约束力，各方当事人应当按照约定履行自己的义务。,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12579,根据《中华人民共和国合同法》第一百零七条的规定，当事人一方不履行合同义务或者履行合同义务不符合约定的，应当承担违约责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12580,原告根据债权转让协议受让建设银行本案债权，并对受让事实与建设银行联合予以登报通知各被告，原告有权就本案债权向河田公司主张权利。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12581,河田公司未按照合同约定时间偿还贷款，已经构成违约，应即还清尚欠原告的借款本金2900万元、借款期内利息190820元、期内利息复利471.27元及逾期利息。,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12582,涉案最高额抵押已经办理登记，涉案债务属于该最高额抵押的担保范围，根据《中华人民共和国物权法》第一百八十七条、第一百九十五条第一、二款、第二百零三条第一款的规定，抵押权已自登记时设立，河田公司未履行上述债务的，原告有权以拍卖、变卖或折价河田公司提供的位于瓯海区××桥街道高翔工业区的土地使用权{温国用（2009）第3-115198号}，朱爱武提供的位于温州市鹿城区东明路中瑞曼哈屯1幢402室的房产（所有权证号为温房权证鹿城区字第××号）抵押物所得价款在抵押担保的最高债权额范围内优先受偿。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12583,涉案债务也属于朱爱武、陈云烽、高邦公司最高额保证的保证担保范围。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12584,根据《中华人民共和国担保法》第十八条第二款的规定，连带责任保证的债务人在主合同规定的债务履行期届满没有履行债务的，债权人可以要求债务人履行债务，也可以要求保证人在其保证范围内承担保证责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12585,根据《中华人民共和国担保法》第十二条的规定，同一债务有两个以上保证人，没有约定保证份额的，保证人承担连带责任，债权人可以要求任何一个保证人承担全部保证责任，保证人都负有按合同约定担保债权实现的义务。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12586,根据《中华人民共和国物权法》第一百七十六条的规定，被担保的债权既有物的担保又有人的担保的，债务人不履行到期债务或者发生当事人约定的实现担保物权的情形，债权人应当按照约定实现债权；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12587,没有约定或者约定不明确，债务人自己提供物的担保的，债权人应当先就该物的担保实现债权；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12588,第三人提供物的担保的，债权人可以就物的担保实现债权，也可以要求保证人承担保证责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12589,原告有权直接要求朱爱武、陈云烽、高邦公司在其保证范围内承担保证责任，故朱爱武、陈云烽、高邦公司应依约在其最高保证金额范围内对河田公司的上述债务承担连带保证责任。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12590,同时，根据《中华人民共和国担保法》第三十一条的规定，保证人承担保证责任后，有权向债务人追偿，故朱爱武、陈云烽、高邦公司承担保证责任后，有权向河田公司追偿。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12591,朱爱武、陈云烽与建设银行签订编号为62353592502014844003的《最高额抵押合同》约定的担保债务发生期间为2014年3月31日至2017年3月30日，本案债务发生于2014年3月6日，不属于该抵押担保范围之列，原告要求对该抵押合同项下的抵押物享有优先受偿权，本院不予支持。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12592,综上，依据《中华人民共和国合同法》第八条、第一百零七条，《中华人民共和国物权法》第一百七十六条、第一百八十七条、第一百九十五条第一、二款、第二百零三条第一款，《中华人民共和国担保法》第十二条、第十八条第二款、第三十一条，《最高人民法院关于适用〈中华人民共和国担保法〉若干问题的解释》第四十二条第一款，《中华人民共和国民事诉讼法》第一百四十四条之规定，判决如下：,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12593,一、被告河田集团有限公司于本判决生效之日起十日内偿还原告中国信达资产管理股份有限公司浙江省分公司借款本金2900万元、借款期内利息190820元、期内利息复利471.27元及逾期利息（以29190820元为基数按年利率7.56%从2014年9月6日开始计算至本判决确定的履行之日止）；,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12594,二、如被告河田集团有限公司到期未履行上述债务的，原告中国信达资产管理股份有限公司浙江省分公司有权以拍卖、变卖或折价登记在被告河田集团有限公司名下的位于温州市瓯海区新桥街道高翔工业区的土地使用权{温国用（2009）第3-115198号}的所得价款优先受偿，但其对包括上述债务在内的编号为62353592502014844002的《最高额抵押合同》项下所有主债务的优先受偿总额以最高抵押担保金额9975万元为限。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12595,三、如被告河田集团有限公司到期未履行上述债务的，原告中国信达资产管理股份有限公司浙江省分公司有权以拍卖、变卖或折价登记在被告朱爱武名下的坐落于温州市鹿城区东明路中瑞曼哈屯1幢402室的房产（所有权证号为温房权证鹿城区字第××号）的所得价款优先受偿，但其对包括上述债务在内的编号为62353592502012898004的《最高额抵押合同》项下所有主债务的优先受偿总额以最高抵押担保金额1460万元为限。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12596,四、被告朱爱武、陈云烽、浙江高邦服饰有限公司对被告河田集团有限公司的上述债务承担连带偿还责任，但朱爱武对包括上述债务在内的编号为6235359992013898055-2的《最高额保证合同》项下所有主债务承担连带偿还责任的总额以14600万元为限；,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12597,陈云烽对包括上述债务在内的编号为6235359992013898055-1的《最高额保证合同》项下所有主债务承担连带偿还责任的总额以14600万元为限；,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12598,浙江高邦服饰有限公司承担连带偿还责任以600万元为限。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12599,五、被告朱爱武、陈云烽、浙江高邦服饰有限公司承担担保责任后，有权向被告河田集团有限公司追偿。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12600,本案案件受理费209954元，公告费300元，共计210254元，由被告河田集团有限公司负担，被告朱爱武、陈云烽负连带支付责任，被告浙江高邦服饰有限公司对其中的40000元承担连带支付责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12601,华融北分公司起诉称：2011年6月，华鑫国际信托有限公司（以下简称华鑫信托公司）发起成立“华鑫-联邦集团‘祥云国际’特定资产收益权投资单-资金信托”，募集资金5.2亿元人民币（以下币种相同），用于收购联邦伟业公司（由石家庄联邦伟业房地产开发集团有限公司更名而来）持有的特定资产收益权。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12602,同月，华鑫信托公司与联邦伟业公司签订《特定资产收益权转让合同》，并支付了全部的转让价款。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12603,2013年8月5日，联邦伟业公司与华鑫信托公司签订《“祥云国际”特定资产收益权回购协议》，约定以2.2亿元的价格收回该特定资产收益权。,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12604,截止到2013年8月30日，联邦伟业公司尚有2亿元回购款未支付，形成不良债权。,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12605,2013年8月30日、10月23日，华融北分公司与华鑫信托公司、联邦伟业公司分别签订《债权转让协议》、《债权转让协议之补充协议》，华鑫信托公司将拥有的联邦伟业公司2亿元债权及与债权有关的全部权利转让给华融北分公司，联邦伟业公司对上述债权转让予以确认。,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12606,2013年9月4日，华融北分公司将债权转让款2亿元支付给华鑫信托公司。,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12607,2013年8月30日，华融北分公司与联邦伟业公司签订《债务重组协议》，约定：华融北分公司对联邦伟业公司拥有本金为人民币2亿元的债权及其项下权益（包括但不限于原债权本金对应的利息、担保权利等）进行重组，重组债务本金为2亿元，重组期限自2013年11月15日至2015年11月14日。,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12608,重组收益率为13.5%／年，重组收益按季度支付，第一期债务重组收益在2013年12月20日前支付，以后各期重组收益在每季度最后一个月的20日前支付，最后一期重组收益应在全部债务本金清偿日，利随本清。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12609,重组本金的偿还安排为：2014年11月14日之前偿还本金6000万元，2015年5月14日之前偿还本金2000万元，2015年11月14日偿还本金12000万元。,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12610,联邦伟业公司如未能按约定偿还任何一期重组债务本金的，则自逾期的次日起，华融北分公司有权对全部未还的重组债务本金在本协议第1.4款约定的重组收益率基础上加收11.5%／年，即提高到25%／年，同时自逾期的次日起至联邦伟业公司清偿该应还未还部分重组债务本金之日期间，还应还未还部分的重组债务本金按每日万分之五的标准，由联邦伟业公司向华融北分公司支付违约金。,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12611,联邦伟业公司如未偿还任何一期重组收益的，则自逾期日的次日起，华融北分公司有权对全部未还的重组债务本金在本协议第1.4条款约定的重组收益率基础上加收11.5%／年，即重组收益率提高至25%／年；,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12612,同日，自逾期日的次日起至联邦伟业公司清偿该应付未付重组收益之日期间，应付未付部分的重组收益按每日万分之五的标准，由联邦伟业公司向华融北分公司支付违约金。,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12613,联邦伟业公司未按本协议规定按期支付重组收益或归还重组债务本金的，构成违约，华融北分公司有权宣布所有重组债务立即到期，并要求联邦伟业公司立即偿还全部重组债务本金、重组收益或其他应付款项；,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12614,有权处置抵押物，并要求保证人立即承担保证责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12615,如双方发生争议不能以友好方式解决的，则可提交华融北分公司住所地有管辖权的法院通过诉讼方式解决。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
